ntype TotalCurrent(trans_5d1_hetero_des) X,ntype TotalCurrent(trans_5d1_hetero_des) Y
3.0872e-10,4.50111e-06
3.0882e-10,4.49729e-06
3.0892e-10,4.49347e-06
3.0902e-10,4.48965e-06
3.0912e-10,4.48584e-06
3.0922e-10,4.48203e-06
3.0932e-10,4.47822e-06
3.0942e-10,4.47442e-06
3.0952e-10,4.47061e-06
3.0962e-10,4.46681e-06
3.0972e-10,4.46302e-06
3.0982e-10,4.45922e-06
3.0992e-10,4.45543e-06
3.1002e-10,4.45164e-06
3.1012e-10,4.44785e-06
3.1022e-10,4.44406e-06
3.1032e-10,4.44028e-06
3.1042e-10,4.4365e-06
3.1052e-10,4.43272e-06
3.1062e-10,4.42894e-06
3.1072e-10,4.42517e-06
3.1082e-10,4.4214e-06
3.1092e-10,4.41763e-06
3.1102e-10,4.41386e-06
3.1112e-10,4.4101e-06
3.1122e-10,4.40634e-06
3.1132e-10,4.40258e-06
3.1142e-10,4.39882e-06
3.1152e-10,4.39507e-06
3.1162e-10,4.39131e-06
3.1172e-10,4.38757e-06
3.1182e-10,4.38382e-06
3.1192e-10,4.38007e-06
3.1202e-10,4.37633e-06
3.1212e-10,4.37259e-06
3.1222e-10,4.36886e-06
3.1232e-10,4.36512e-06
3.1242e-10,4.36139e-06
3.1252e-10,4.35766e-06
3.1262e-10,4.35393e-06
3.1272e-10,4.35021e-06
3.1282e-10,4.34648e-06
3.1292e-10,4.34276e-06
3.1302e-10,4.33905e-06
3.1312e-10,4.33533e-06
3.1322e-10,4.33162e-06
3.1332e-10,4.32791e-06
3.1342e-10,4.3242e-06
3.1352e-10,4.32049e-06
3.1362e-10,4.31679e-06
3.1372e-10,4.31309e-06
3.1382e-10,4.30939e-06
3.1392e-10,4.30569e-06
3.1402e-10,4.302e-06
3.1412e-10,4.29831e-06
3.1422e-10,4.29462e-06
3.1432e-10,4.29094e-06
3.1442e-10,4.28725e-06
3.1452e-10,4.28357e-06
3.1462e-10,4.27989e-06
3.1472e-10,4.27621e-06
3.1482e-10,4.27254e-06
3.1492e-10,4.26887e-06
3.1502e-10,4.2652e-06
3.1512e-10,4.26153e-06
3.1522e-10,4.25787e-06
3.1532e-10,4.25421e-06
3.1542e-10,4.25055e-06
3.1552e-10,4.24689e-06
3.1562e-10,4.24324e-06
3.1572e-10,4.23958e-06
3.1582e-10,4.23593e-06
3.1592e-10,4.23229e-06
3.1602e-10,4.22864e-06
3.1612e-10,4.225e-06
3.1622e-10,4.22136e-06
3.1632e-10,4.21772e-06
3.1642e-10,4.21408e-06
3.1652e-10,4.21045e-06
3.1662e-10,4.20682e-06
3.1672e-10,4.20319e-06
3.1682e-10,4.19957e-06
3.1692e-10,4.19594e-06
3.1702e-10,4.19232e-06
3.1712e-10,4.1887e-06
3.1722e-10,4.18509e-06
3.1732e-10,4.18147e-06
3.1742e-10,4.17786e-06
3.1752e-10,4.17425e-06
3.1762e-10,4.17065e-06
3.1772e-10,4.16704e-06
3.1782e-10,4.16344e-06
3.1792e-10,4.15984e-06
3.1802e-10,4.15625e-06
3.1812e-10,4.15265e-06
3.1822e-10,4.14906e-06
3.1832e-10,4.14547e-06
3.1842e-10,4.14188e-06
3.1852e-10,4.1383e-06
3.1862e-10,4.13472e-06
3.1872e-10,4.13114e-06
3.1882e-10,4.12756e-06
3.1892e-10,4.12398e-06
3.1902e-10,4.12041e-06
3.1912e-10,4.11684e-06
3.1922e-10,4.11327e-06
3.1932e-10,4.10971e-06
3.1942e-10,4.10615e-06
3.1952e-10,4.10258e-06
3.1962e-10,4.09903e-06
3.1972e-10,4.09547e-06
3.1982e-10,4.09192e-06
3.1992e-10,4.08837e-06
3.2002e-10,4.08482e-06
3.2012e-10,4.08127e-06
3.2022e-10,4.07773e-06
3.2032e-10,4.07419e-06
3.2042e-10,4.07065e-06
3.2052e-10,4.06711e-06
3.2062e-10,4.06358e-06
3.2072e-10,4.06004e-06
3.2082e-10,4.05651e-06
3.2092e-10,4.05299e-06
3.2102e-10,4.04946e-06
3.2112e-10,4.04594e-06
3.2122e-10,4.04242e-06
3.2132e-10,4.0389e-06
3.2142e-10,4.03539e-06
3.2152e-10,4.03188e-06
3.2162e-10,4.02837e-06
3.2172e-10,4.02486e-06
3.2182e-10,4.02135e-06
3.2192e-10,4.01785e-06
3.2202e-10,4.01435e-06
3.2212e-10,4.01085e-06
3.2222e-10,4.00735e-06
3.2232e-10,4.00386e-06
3.2242e-10,4.00037e-06
3.2252e-10,3.99688e-06
3.2262e-10,3.99339e-06
3.2272e-10,3.98991e-06
3.2282e-10,3.98643e-06
3.2292e-10,3.98295e-06
3.2302e-10,3.97947e-06
3.2312e-10,3.976e-06
3.2322e-10,3.97253e-06
3.2332e-10,3.96906e-06
3.2342e-10,3.96559e-06
3.2352e-10,3.96212e-06
3.2362e-10,3.95866e-06
3.2372e-10,3.9552e-06
3.2382e-10,3.95174e-06
3.2392e-10,3.94829e-06
3.2402e-10,3.94483e-06
3.2412e-10,3.94138e-06
3.2422e-10,3.93794e-06
3.2432e-10,3.93449e-06
3.2442e-10,3.93105e-06
3.2452e-10,3.92761e-06
3.2462e-10,3.92417e-06
3.2472e-10,3.92073e-06
3.2482e-10,3.9173e-06
3.2492e-10,3.91386e-06
3.2502e-10,3.91043e-06
3.2512e-10,3.90701e-06
3.2522e-10,3.90358e-06
3.2532e-10,3.90016e-06
3.2542e-10,3.89674e-06
3.2552e-10,3.89332e-06
3.2562e-10,3.88991e-06
3.2572e-10,3.8865e-06
3.2582e-10,3.88309e-06
3.2592e-10,3.87968e-06
3.2602e-10,3.87627e-06
3.2612e-10,3.87287e-06
3.2622e-10,3.86947e-06
3.2632e-10,3.86607e-06
3.2642e-10,3.86267e-06
3.2652e-10,3.85928e-06
3.2662e-10,3.85589e-06
3.2672e-10,3.8525e-06
3.2682e-10,3.84911e-06
3.2692e-10,3.84573e-06
3.2702e-10,3.84235e-06
3.2712e-10,3.83897e-06
3.2722e-10,3.83559e-06
3.2732e-10,3.83221e-06
3.2742e-10,3.82884e-06
3.2752e-10,3.82547e-06
3.2762e-10,3.8221e-06
3.2772e-10,3.81874e-06
3.2782e-10,3.81538e-06
3.2792e-10,3.81202e-06
3.2802e-10,3.80866e-06
3.2812e-10,3.8053e-06
3.2822e-10,3.80195e-06
3.2832e-10,3.7986e-06
3.2842e-10,3.79525e-06
3.2852e-10,3.7919e-06
3.2862e-10,3.78856e-06
3.2872e-10,3.78521e-06
3.2882e-10,3.78187e-06
3.2892e-10,3.77854e-06
3.2902e-10,3.7752e-06
3.2912e-10,3.77187e-06
3.2922e-10,3.76854e-06
3.2932e-10,3.76521e-06
3.2942e-10,3.76189e-06
3.2952e-10,3.75856e-06
3.2962e-10,3.75524e-06
3.2972e-10,3.75192e-06
3.2982e-10,3.74861e-06
3.2992e-10,3.74529e-06
3.3002e-10,3.74198e-06
3.3012e-10,3.73867e-06
3.3022e-10,3.73537e-06
3.3032e-10,3.73206e-06
3.3042e-10,3.72876e-06
3.3052e-10,3.72546e-06
3.3062e-10,3.72216e-06
3.3072e-10,3.71887e-06
3.3082e-10,3.71558e-06
3.3092e-10,3.71228e-06
3.3102e-10,3.709e-06
3.3112e-10,3.70571e-06
3.3122e-10,3.70243e-06
3.3132e-10,3.69915e-06
3.3142e-10,3.69587e-06
3.3152e-10,3.69259e-06
3.3162e-10,3.68932e-06
3.3172e-10,3.68605e-06
3.3182e-10,3.68278e-06
3.3192e-10,3.67951e-06
3.3202e-10,3.67624e-06
3.3212e-10,3.67298e-06
3.3222e-10,3.66972e-06
3.3232e-10,3.66646e-06
3.3242e-10,3.66321e-06
3.3252e-10,3.65996e-06
3.3262e-10,3.6567e-06
3.3272e-10,3.65346e-06
3.3282e-10,3.65021e-06
3.3292e-10,3.64697e-06
3.3302e-10,3.64372e-06
3.3312e-10,3.64049e-06
3.3322e-10,3.63725e-06
3.3332e-10,3.63401e-06
3.3342e-10,3.63078e-06
3.3352e-10,3.62755e-06
3.3362e-10,3.62432e-06
3.3372e-10,3.6211e-06
3.3382e-10,3.61788e-06
3.3392e-10,3.61466e-06
3.3402e-10,3.61144e-06
3.3412e-10,3.60822e-06
3.3422e-10,3.60501e-06
3.3432e-10,3.6018e-06
3.3442e-10,3.59859e-06
3.3452e-10,3.59538e-06
3.3462e-10,3.59218e-06
3.3472e-10,3.58897e-06
3.3482e-10,3.58577e-06
3.3492e-10,3.58258e-06
3.3502e-10,3.57938e-06
3.3512e-10,3.57619e-06
3.3522e-10,3.573e-06
3.3532e-10,3.56981e-06
3.3542e-10,3.56662e-06
3.3552e-10,3.56344e-06
3.3562e-10,3.56026e-06
3.3572e-10,3.55708e-06
3.3582e-10,3.5539e-06
3.3592e-10,3.55073e-06
3.3602e-10,3.54755e-06
3.3612e-10,3.54438e-06
3.3622e-10,3.54122e-06
3.3632e-10,3.53805e-06
3.3642e-10,3.53489e-06
3.3652e-10,3.53173e-06
3.3662e-10,3.52857e-06
3.3672e-10,3.52541e-06
3.3682e-10,3.52226e-06
3.3692e-10,3.51911e-06
3.3702e-10,3.51596e-06
3.3712e-10,3.51281e-06
3.3722e-10,3.50967e-06
3.3732e-10,3.50652e-06
3.3742e-10,3.50338e-06
3.3752e-10,3.50024e-06
3.3762e-10,3.49711e-06
3.3772e-10,3.49398e-06
3.3782e-10,3.49084e-06
3.3792e-10,3.48772e-06
3.3802e-10,3.48459e-06
3.3812e-10,3.48147e-06
3.3822e-10,3.47834e-06
3.3832e-10,3.47522e-06
3.3842e-10,3.47211e-06
3.3852e-10,3.46899e-06
3.3862e-10,3.46588e-06
3.3872e-10,3.46277e-06
3.3882e-10,3.45966e-06
3.3892e-10,3.45655e-06
3.3902e-10,3.45345e-06
3.3912e-10,3.45035e-06
3.3922e-10,3.44725e-06
3.3932e-10,3.44415e-06
3.3942e-10,3.44106e-06
3.3952e-10,3.43797e-06
3.3962e-10,3.43487e-06
3.3972e-10,3.43179e-06
3.3982e-10,3.4287e-06
3.3992e-10,3.42562e-06
3.4002e-10,3.42254e-06
3.4012e-10,3.41946e-06
3.4022e-10,3.41638e-06
3.4032e-10,3.41331e-06
3.4042e-10,3.41024e-06
3.4052e-10,3.40717e-06
3.4062e-10,3.4041e-06
3.4072e-10,3.40103e-06
3.4082e-10,3.39797e-06
3.4092e-10,3.39491e-06
3.4102e-10,3.39185e-06
3.4112e-10,3.38879e-06
3.4122e-10,3.38574e-06
3.4132e-10,3.38269e-06
3.4142e-10,3.37964e-06
3.4152e-10,3.37659e-06
3.4162e-10,3.37355e-06
3.4172e-10,3.3705e-06
3.4182e-10,3.36746e-06
3.4192e-10,3.36443e-06
3.4202e-10,3.36139e-06
3.4212e-10,3.35836e-06
3.4222e-10,3.35533e-06
3.4232e-10,3.3523e-06
3.4242e-10,3.34927e-06
3.4252e-10,3.34624e-06
3.4262e-10,3.34322e-06
3.4272e-10,3.3402e-06
3.4282e-10,3.33718e-06
3.4292e-10,3.33417e-06
3.4302e-10,3.33115e-06
3.4312e-10,3.32814e-06
3.4322e-10,3.32513e-06
3.4332e-10,3.32213e-06
3.4342e-10,3.31912e-06
3.4352e-10,3.31612e-06
3.4362e-10,3.31312e-06
3.4372e-10,3.31012e-06
3.4382e-10,3.30713e-06
3.4392e-10,3.30413e-06
3.4402e-10,3.30114e-06
3.4412e-10,3.29815e-06
3.4422e-10,3.29517e-06
3.4432e-10,3.29218e-06
3.4442e-10,3.2892e-06
3.4452e-10,3.28622e-06
3.4462e-10,3.28324e-06
3.4472e-10,3.28027e-06
3.4482e-10,3.27729e-06
3.4492e-10,3.27432e-06
3.4502e-10,3.27135e-06
3.4512e-10,3.26839e-06
3.4522e-10,3.26542e-06
3.4532e-10,3.26246e-06
3.4542e-10,3.2595e-06
3.4552e-10,3.25654e-06
3.4562e-10,3.25359e-06
3.4572e-10,3.25063e-06
3.4582e-10,3.24768e-06
3.4592e-10,3.24473e-06
3.4602e-10,3.24179e-06
3.4612e-10,3.23884e-06
3.4622e-10,3.2359e-06
3.4632e-10,3.23296e-06
3.4642e-10,3.23002e-06
3.4652e-10,3.22709e-06
3.4662e-10,3.22415e-06
3.4672e-10,3.22122e-06
3.4682e-10,3.21829e-06
3.4692e-10,3.21537e-06
3.4702e-10,3.21244e-06
3.4712e-10,3.20952e-06
3.4722e-10,3.2066e-06
3.4732e-10,3.20368e-06
3.4742e-10,3.20076e-06
3.4752e-10,3.19785e-06
3.4762e-10,3.19494e-06
3.4772e-10,3.19203e-06
3.4782e-10,3.18912e-06
3.4792e-10,3.18622e-06
3.4802e-10,3.18332e-06
3.4812e-10,3.18041e-06
3.4822e-10,3.17752e-06
3.4832e-10,3.17462e-06
3.4842e-10,3.17173e-06
3.4852e-10,3.16883e-06
3.4862e-10,3.16595e-06
3.4872e-10,3.16306e-06
3.4882e-10,3.16017e-06
3.4892e-10,3.15729e-06
3.4902e-10,3.15441e-06
3.4912e-10,3.15153e-06
3.4922e-10,3.14865e-06
3.4932e-10,3.14578e-06
3.4942e-10,3.14291e-06
3.4952e-10,3.14004e-06
3.4962e-10,3.13717e-06
3.4972e-10,3.1343e-06
3.4982e-10,3.13144e-06
3.4992e-10,3.12858e-06
3.5002e-10,3.12572e-06
3.5012e-10,3.12286e-06
3.5022e-10,3.12001e-06
3.5032e-10,3.11716e-06
3.5042e-10,3.11431e-06
3.5052e-10,3.11146e-06
3.5062e-10,3.10861e-06
3.5072e-10,3.10577e-06
3.5082e-10,3.10293e-06
3.5092e-10,3.10009e-06
3.5102e-10,3.09725e-06
3.5112e-10,3.09442e-06
3.5122e-10,3.09158e-06
3.5132e-10,3.08875e-06
3.5142e-10,3.08592e-06
3.5152e-10,3.0831e-06
3.5162e-10,3.08027e-06
3.5172e-10,3.07745e-06
3.5182e-10,3.07463e-06
3.5192e-10,3.07181e-06
3.5202e-10,3.069e-06
3.5212e-10,3.06618e-06
3.5222e-10,3.06337e-06
3.5232e-10,3.06056e-06
3.5242e-10,3.05776e-06
3.5252e-10,3.05495e-06
3.5262e-10,3.05215e-06
3.5272e-10,3.04935e-06
3.5282e-10,3.04655e-06
3.5292e-10,3.04375e-06
3.5302e-10,3.04096e-06
3.5312e-10,3.03817e-06
3.5322e-10,3.03538e-06
3.5332e-10,3.03259e-06
3.5342e-10,3.0298e-06
3.5352e-10,3.02702e-06
3.5362e-10,3.02424e-06
3.5372e-10,3.02146e-06
3.5382e-10,3.01868e-06
3.5392e-10,3.01591e-06
3.5402e-10,3.01314e-06
3.5412e-10,3.01037e-06
3.5422e-10,3.0076e-06
3.5432e-10,3.00483e-06
3.5442e-10,3.00207e-06
3.5452e-10,2.99931e-06
3.5462e-10,2.99655e-06
3.5472e-10,2.99379e-06
3.5482e-10,2.99103e-06
3.5492e-10,2.98828e-06
3.5502e-10,2.98553e-06
3.5512e-10,2.98278e-06
3.5522e-10,2.98003e-06
3.5532e-10,2.97729e-06
3.5542e-10,2.97454e-06
3.5552e-10,2.9718e-06
3.5562e-10,2.96906e-06
3.5572e-10,2.96633e-06
3.5582e-10,2.96359e-06
3.5592e-10,2.96086e-06
3.5602e-10,2.95813e-06
3.5612e-10,2.9554e-06
3.5622e-10,2.95268e-06
3.5632e-10,2.94995e-06
3.5642e-10,2.94723e-06
3.5652e-10,2.94451e-06
3.5662e-10,2.94179e-06
3.5672e-10,2.93908e-06
3.5682e-10,2.93637e-06
3.5692e-10,2.93365e-06
3.5702e-10,2.93094e-06
3.5712e-10,2.92824e-06
3.5722e-10,2.92553e-06
3.5732e-10,2.92283e-06
3.5742e-10,2.92013e-06
3.5752e-10,2.91743e-06
3.5762e-10,2.91474e-06
3.5772e-10,2.91204e-06
3.5782e-10,2.90935e-06
3.5792e-10,2.90666e-06
3.5802e-10,2.90397e-06
3.5812e-10,2.90128e-06
3.5822e-10,2.8986e-06
3.5832e-10,2.89592e-06
3.5842e-10,2.89324e-06
3.5852e-10,2.89056e-06
3.5862e-10,2.88789e-06
3.5872e-10,2.88521e-06
3.5882e-10,2.88254e-06
3.5892e-10,2.87987e-06
3.5902e-10,2.87721e-06
3.5912e-10,2.87454e-06
3.5922e-10,2.87188e-06
3.5932e-10,2.86922e-06
3.5942e-10,2.86656e-06
3.5952e-10,2.8639e-06
3.5962e-10,2.86125e-06
3.5972e-10,2.85859e-06
3.5982e-10,2.85594e-06
3.5992e-10,2.8533e-06
3.6002e-10,2.85065e-06
3.6012e-10,2.84801e-06
3.6022e-10,2.84536e-06
3.6032e-10,2.84272e-06
3.6042e-10,2.84009e-06
3.6052e-10,2.83745e-06
3.6062e-10,2.83482e-06
3.6072e-10,2.83218e-06
3.6082e-10,2.82955e-06
3.6092e-10,2.82693e-06
3.6102e-10,2.8243e-06
3.6112e-10,2.82168e-06
3.6122e-10,2.81906e-06
3.6132e-10,2.81644e-06
3.6142e-10,2.81382e-06
3.6152e-10,2.8112e-06
3.6162e-10,2.80859e-06
3.6172e-10,2.80598e-06
3.6182e-10,2.80337e-06
3.6192e-10,2.80076e-06
3.6202e-10,2.79816e-06
3.6212e-10,2.79556e-06
3.6222e-10,2.79296e-06
3.6232e-10,2.79036e-06
3.6242e-10,2.78776e-06
3.6252e-10,2.78517e-06
3.6262e-10,2.78257e-06
3.6272e-10,2.77998e-06
3.6282e-10,2.77739e-06
3.6292e-10,2.77481e-06
3.6302e-10,2.77222e-06
3.6312e-10,2.76964e-06
3.6322e-10,2.76706e-06
3.6332e-10,2.76448e-06
3.6342e-10,2.76191e-06
3.6352e-10,2.75933e-06
3.6362e-10,2.75676e-06
3.6372e-10,2.75419e-06
3.6382e-10,2.75162e-06
3.6392e-10,2.74906e-06
3.6402e-10,2.74649e-06
3.6412e-10,2.74393e-06
3.6422e-10,2.74137e-06
3.6432e-10,2.73881e-06
3.6442e-10,2.73626e-06
3.6452e-10,2.7337e-06
3.6462e-10,2.73115e-06
3.6472e-10,2.7286e-06
3.6482e-10,2.72605e-06
3.6492e-10,2.72351e-06
3.6502e-10,2.72097e-06
3.6512e-10,2.71842e-06
3.6522e-10,2.71588e-06
3.6532e-10,2.71335e-06
3.6542e-10,2.71081e-06
3.6552e-10,2.70828e-06
3.6562e-10,2.70575e-06
3.6572e-10,2.70322e-06
3.6582e-10,2.70069e-06
3.6592e-10,2.69816e-06
3.6602e-10,2.69564e-06
3.6612e-10,2.69312e-06
3.6622e-10,2.6906e-06
3.6632e-10,2.68808e-06
3.6642e-10,2.68557e-06
3.6652e-10,2.68305e-06
3.6662e-10,2.68054e-06
3.6672e-10,2.67803e-06
3.6682e-10,2.67553e-06
3.6692e-10,2.67302e-06
3.6702e-10,2.67052e-06
3.6712e-10,2.66802e-06
3.6722e-10,2.66552e-06
3.6732e-10,2.66302e-06
3.6742e-10,2.66052e-06
3.6752e-10,2.65803e-06
3.6762e-10,2.65554e-06
3.6772e-10,2.65305e-06
3.6782e-10,2.65056e-06
3.6792e-10,2.64808e-06
3.6802e-10,2.64559e-06
3.6812e-10,2.64311e-06
3.6822e-10,2.64063e-06
3.6832e-10,2.63816e-06
3.6842e-10,2.63568e-06
3.6852e-10,2.63321e-06
3.6862e-10,2.63074e-06
3.6872e-10,2.62827e-06
3.6882e-10,2.6258e-06
3.6892e-10,2.62333e-06
3.6902e-10,2.62087e-06
3.6912e-10,2.61841e-06
3.6922e-10,2.61595e-06
3.6932e-10,2.61349e-06
3.6942e-10,2.61104e-06
3.6952e-10,2.60858e-06
3.6962e-10,2.60613e-06
3.6972e-10,2.60368e-06
3.6982e-10,2.60123e-06
3.6992e-10,2.59879e-06
3.7002e-10,2.59634e-06
3.7012e-10,2.5939e-06
3.7022e-10,2.59146e-06
3.7032e-10,2.58903e-06
3.7042e-10,2.58659e-06
3.7052e-10,2.58416e-06
3.7062e-10,2.58172e-06
3.7072e-10,2.57929e-06
3.7082e-10,2.57687e-06
3.7092e-10,2.57444e-06
3.7102e-10,2.57202e-06
3.7112e-10,2.56959e-06
3.7122e-10,2.56717e-06
3.7132e-10,2.56476e-06
3.7142e-10,2.56234e-06
3.7152e-10,2.55993e-06
3.7162e-10,2.55751e-06
3.7172e-10,2.5551e-06
3.7182e-10,2.5527e-06
3.7192e-10,2.55029e-06
3.7202e-10,2.54788e-06
3.7212e-10,2.54548e-06
3.7222e-10,2.54308e-06
3.7232e-10,2.54068e-06
3.7242e-10,2.53829e-06
3.7252e-10,2.53589e-06
3.7262e-10,2.5335e-06
3.7272e-10,2.53111e-06
3.7282e-10,2.52872e-06
3.7292e-10,2.52633e-06
3.7302e-10,2.52395e-06
3.7312e-10,2.52156e-06
3.7322e-10,2.51918e-06
3.7332e-10,2.5168e-06
3.7342e-10,2.51443e-06
3.7352e-10,2.51205e-06
3.7362e-10,2.50968e-06
3.7372e-10,2.50731e-06
3.7382e-10,2.50494e-06
3.7392e-10,2.50257e-06
3.7402e-10,2.50021e-06
3.7412e-10,2.49784e-06
3.7422e-10,2.49548e-06
3.7432e-10,2.49312e-06
3.7442e-10,2.49076e-06
3.7452e-10,2.48841e-06
3.7462e-10,2.48605e-06
3.7472e-10,2.4837e-06
3.7482e-10,2.48135e-06
3.7492e-10,2.479e-06
3.7502e-10,2.47666e-06
3.7512e-10,2.47431e-06
3.7522e-10,2.47197e-06
3.7532e-10,2.46963e-06
3.7542e-10,2.46729e-06
3.7552e-10,2.46495e-06
3.7562e-10,2.46262e-06
3.7572e-10,2.46029e-06
3.7582e-10,2.45795e-06
3.7592e-10,2.45563e-06
3.7602e-10,2.4533e-06
3.7612e-10,2.45097e-06
3.7622e-10,2.44865e-06
3.7632e-10,2.44633e-06
3.7642e-10,2.44401e-06
3.7652e-10,2.44169e-06
3.7662e-10,2.43938e-06
3.7672e-10,2.43706e-06
3.7682e-10,2.43475e-06
3.7692e-10,2.43244e-06
3.7702e-10,2.43013e-06
3.7712e-10,2.42783e-06
3.7722e-10,2.42552e-06
3.7732e-10,2.42322e-06
3.7742e-10,2.42092e-06
3.7752e-10,2.41862e-06
3.7762e-10,2.41632e-06
3.7772e-10,2.41403e-06
3.7782e-10,2.41173e-06
3.7792e-10,2.40944e-06
3.7802e-10,2.40715e-06
3.7812e-10,2.40487e-06
3.7822e-10,2.40258e-06
3.7832e-10,2.4003e-06
3.7842e-10,2.39802e-06
3.7852e-10,2.39574e-06
3.7862e-10,2.39346e-06
3.7872e-10,2.39118e-06
3.7882e-10,2.38891e-06
3.7892e-10,2.38664e-06
3.7902e-10,2.38437e-06
3.7912e-10,2.3821e-06
3.7922e-10,2.37983e-06
3.7932e-10,2.37757e-06
3.7942e-10,2.3753e-06
3.7952e-10,2.37304e-06
3.7962e-10,2.37078e-06
3.7972e-10,2.36853e-06
3.7982e-10,2.36627e-06
3.7992e-10,2.36402e-06
3.8002e-10,2.36177e-06
3.8012e-10,2.35952e-06
3.8022e-10,2.35727e-06
3.8032e-10,2.35502e-06
3.8042e-10,2.35278e-06
3.8052e-10,2.35054e-06
3.8062e-10,2.34829e-06
3.8072e-10,2.34606e-06
3.8082e-10,2.34382e-06
3.8092e-10,2.34158e-06
3.8102e-10,2.33935e-06
3.8112e-10,2.33712e-06
3.8122e-10,2.33489e-06
3.8132e-10,2.33266e-06
3.8142e-10,2.33044e-06
3.8152e-10,2.32821e-06
3.8162e-10,2.32599e-06
3.8172e-10,2.32377e-06
3.8182e-10,2.32155e-06
3.8192e-10,2.31934e-06
3.8202e-10,2.31712e-06
3.8212e-10,2.31491e-06
3.8222e-10,2.3127e-06
3.8232e-10,2.31049e-06
3.8242e-10,2.30828e-06
3.8252e-10,2.30608e-06
3.8262e-10,2.30387e-06
3.8272e-10,2.30167e-06
3.8282e-10,2.29947e-06
3.8292e-10,2.29727e-06
3.8302e-10,2.29508e-06
3.8312e-10,2.29288e-06
3.8322e-10,2.29069e-06
3.8332e-10,2.2885e-06
3.8342e-10,2.28631e-06
3.8352e-10,2.28412e-06
3.8362e-10,2.28194e-06
3.8372e-10,2.27976e-06
3.8382e-10,2.27757e-06
3.8392e-10,2.27539e-06
3.8402e-10,2.27322e-06
3.8412e-10,2.27104e-06
3.8422e-10,2.26887e-06
3.8432e-10,2.26669e-06
3.8442e-10,2.26452e-06
3.8452e-10,2.26235e-06
3.8462e-10,2.26019e-06
3.8472e-10,2.25802e-06
3.8482e-10,2.25586e-06
3.8492e-10,2.2537e-06
3.8502e-10,2.25154e-06
3.8512e-10,2.24938e-06
3.8522e-10,2.24722e-06
3.8532e-10,2.24507e-06
3.8542e-10,2.24292e-06
3.8552e-10,2.24077e-06
3.8562e-10,2.23862e-06
3.8572e-10,2.23647e-06
3.8582e-10,2.23433e-06
3.8592e-10,2.23218e-06
3.8602e-10,2.23004e-06
3.8612e-10,2.2279e-06
3.8622e-10,2.22576e-06
3.8632e-10,2.22363e-06
3.8642e-10,2.22149e-06
3.8652e-10,2.21936e-06
3.8662e-10,2.21723e-06
3.8672e-10,2.2151e-06
3.8682e-10,2.21297e-06
3.8692e-10,2.21085e-06
3.8702e-10,2.20872e-06
3.8712e-10,2.2066e-06
3.8722e-10,2.20448e-06
3.8732e-10,2.20236e-06
3.8742e-10,2.20024e-06
3.8752e-10,2.19813e-06
3.8762e-10,2.19602e-06
3.8772e-10,2.19391e-06
3.8782e-10,2.1918e-06
3.8792e-10,2.18969e-06
3.8802e-10,2.18758e-06
3.8812e-10,2.18548e-06
3.8822e-10,2.18338e-06
3.8832e-10,2.18128e-06
3.8842e-10,2.17918e-06
3.8852e-10,2.17708e-06
3.8862e-10,2.17498e-06
3.8872e-10,2.17289e-06
3.8882e-10,2.1708e-06
3.8892e-10,2.16871e-06
3.8902e-10,2.16662e-06
3.8912e-10,2.16454e-06
3.8922e-10,2.16245e-06
3.8932e-10,2.16037e-06
3.8942e-10,2.15829e-06
3.8952e-10,2.15621e-06
3.8962e-10,2.15413e-06
3.8972e-10,2.15205e-06
3.8982e-10,2.14998e-06
3.8992e-10,2.14791e-06
3.9002e-10,2.14584e-06
3.9012e-10,2.14377e-06
3.9022e-10,2.1417e-06
3.9032e-10,2.13964e-06
3.9042e-10,2.13757e-06
3.9052e-10,2.13551e-06
3.9062e-10,2.13345e-06
3.9072e-10,2.13139e-06
3.9082e-10,2.12934e-06
3.9092e-10,2.12728e-06
3.9102e-10,2.12523e-06
3.9112e-10,2.12318e-06
3.9122e-10,2.12113e-06
3.9132e-10,2.11908e-06
3.9142e-10,2.11703e-06
3.9152e-10,2.11499e-06
3.9162e-10,2.11295e-06
3.9172e-10,2.1109e-06
3.9182e-10,2.10887e-06
3.9192e-10,2.10683e-06
3.9202e-10,2.10479e-06
3.9212e-10,2.10276e-06
3.9222e-10,2.10073e-06
3.9232e-10,2.0987e-06
3.9242e-10,2.09667e-06
3.9252e-10,2.09464e-06
3.9262e-10,2.09262e-06
3.9272e-10,2.09059e-06
3.9282e-10,2.08857e-06
3.9292e-10,2.08655e-06
3.9302e-10,2.08453e-06
3.9312e-10,2.08251e-06
3.9322e-10,2.0805e-06
3.9332e-10,2.07849e-06
3.9342e-10,2.07648e-06
3.9352e-10,2.07447e-06
3.9362e-10,2.07246e-06
3.9372e-10,2.07045e-06
3.9382e-10,2.06845e-06
3.9392e-10,2.06644e-06
3.9402e-10,2.06444e-06
3.9412e-10,2.06244e-06
3.9422e-10,2.06045e-06
3.9432e-10,2.05845e-06
3.9442e-10,2.05645e-06
3.9452e-10,2.05446e-06
3.9462e-10,2.05247e-06
3.9472e-10,2.05048e-06
3.9482e-10,2.04849e-06
3.9492e-10,2.04651e-06
3.9502e-10,2.04452e-06
3.9512e-10,2.04254e-06
3.9522e-10,2.04056e-06
3.9532e-10,2.03858e-06
3.9542e-10,2.0366e-06
3.9552e-10,2.03463e-06
3.9562e-10,2.03266e-06
3.9572e-10,2.03068e-06
3.9582e-10,2.02871e-06
